transaction_id,account_id,transaction_type,transaction_date,transaction_mode,transaction_amount,remarks,currency
1875,335,Deposit,"2025-06-21 18:54:35",ATM,12737.00,"Deposit transaction",INR
1876,127,Loan_payment,"2025-06-01 18:54:35",NEFT,56898.00,"Loan_payment transaction",INR
1877,358,Withdrawal,"2025-05-31 18:54:35",NEFT,17680.00,"Withdrawal transaction",INR
1878,340,Withdrawal,"2025-04-18 18:54:35",Online,94419.00,"Withdrawal transaction",INR
1879,234,Loan_payment,"2025-11-28 18:54:35",Online,32222.00,"Loan_payment transaction",INR
1880,127,Withdrawal,"2025-06-07 18:54:35",NEFT,88273.00,"Withdrawal transaction",INR
1881,398,Transfer,"2025-12-02 18:54:35",Cash,69891.00,"Transfer transaction",INR
1882,410,Transfer,"2025-09-03 18:54:35",Cash,31373.00,"Transfer transaction",INR
1883,46,Transfer,"2025-07-14 18:54:35",ATM,20243.00,"Transfer transaction",INR
1884,338,Loan_payment,"2025-11-18 18:54:35",Cash,28565.00,"Loan_payment transaction",INR
1885,47,Loan_payment,"2025-03-28 18:54:35",ATM,83597.00,"Loan_payment transaction",INR
1886,164,Withdrawal,"2025-12-14 18:54:35",NEFT,30991.00,"Withdrawal transaction",INR
1887,132,Withdrawal,"2025-12-01 18:54:35",ATM,6778.00,"Withdrawal transaction",INR
1888,19,Loan_payment,"2025-12-08 18:54:35",Online,60337.00,"Loan_payment transaction",INR
1889,106,Loan_payment,"2025-06-30 18:54:35",ATM,71129.00,"Loan_payment transaction",INR
1890,315,Deposit,"2025-06-24 18:54:35",Cheque,89012.00,"Deposit transaction",INR
1891,214,Transfer,"2025-02-17 18:54:35",Cash,63205.00,"Transfer transaction",INR
1892,197,Withdrawal,"2025-12-03 18:54:35",Cheque,38647.00,"Withdrawal transaction",INR
1893,414,Loan_payment,"2025-12-12 18:54:35",Cash,36987.00,"Loan_payment transaction",INR
1894,188,Withdrawal,"2025-02-28 18:54:35",Cash,72478.00,"Withdrawal transaction",INR
1895,151,Withdrawal,"2025-11-25 18:54:35",ATM,91672.00,"Withdrawal transaction",INR
1896,370,Deposit,"2025-09-22 18:54:35",Online,76972.00,"Deposit transaction",INR
1897,98,Deposit,"2025-03-08 18:54:35",NEFT,97247.00,"Deposit transaction",INR
1898,22,Deposit,"2025-03-10 18:54:35",ATM,43798.00,"Deposit transaction",INR
1899,116,Deposit,"2025-05-25 18:54:35",Online,58108.00,"Deposit transaction",INR
1900,370,Transfer,"2025-03-23 18:54:35",Cheque,26210.00,"Transfer transaction",INR
1901,178,Loan_payment,"2025-07-04 18:54:35",Cheque,44297.00,"Loan_payment transaction",INR
1902,110,Transfer,"2025-07-29 18:54:35",Cheque,46485.00,"Transfer transaction",INR
1903,32,Withdrawal,"2025-06-09 18:54:35",Cash,73513.00,"Withdrawal transaction",INR
1904,176,Deposit,"2025-11-03 18:54:35",NEFT,5874.00,"Deposit transaction",INR
1905,351,Withdrawal,"2025-05-21 18:54:35",Cheque,36498.00,"Withdrawal transaction",INR
1906,311,Withdrawal,"2025-05-30 18:54:35",Cash,51797.00,"Withdrawal transaction",INR
1907,57,Deposit,"2025-08-14 18:54:35",ATM,53295.00,"Deposit transaction",INR
1908,241,Deposit,"2025-10-24 18:54:35",Online,37646.00,"Deposit transaction",INR
1909,388,Loan_payment,"2025-12-01 18:54:35",NEFT,72429.00,"Loan_payment transaction",INR
1910,100,Deposit,"2025-12-11 18:54:35",NEFT,56959.00,"Deposit transaction",INR
1911,69,Loan_payment,"2025-06-22 18:54:35",NEFT,29349.00,"Loan_payment transaction",INR
1912,228,Withdrawal,"2025-08-27 18:54:35",Cash,78671.00,"Withdrawal transaction",INR
1913,65,Withdrawal,"2025-10-25 18:54:35",ATM,36630.00,"Withdrawal transaction",INR
1914,218,Loan_payment,"2025-04-08 18:54:35",Cheque,68946.00,"Loan_payment transaction",INR
1915,166,Loan_payment,"2025-06-15 18:54:35",Cheque,42304.00,"Loan_payment transaction",INR
1916,214,Deposit,"2025-02-19 18:54:35",Online,55859.00,"Deposit transaction",INR
1917,127,Loan_payment,"2025-11-05 18:54:35",ATM,56384.00,"Loan_payment transaction",INR
1918,6,Deposit,"2025-10-13 18:54:35",NEFT,23826.00,"Deposit transaction",INR
1919,362,Loan_payment,"2026-01-15 18:54:35",Cash,32381.00,"Loan_payment transaction",INR
1920,159,Deposit,"2025-07-29 18:54:35",Online,65082.00,"Deposit transaction",INR
1921,15,Transfer,"2025-08-22 18:54:35",Cash,52663.00,"Transfer transaction",INR
1922,167,Transfer,"2026-01-31 18:54:35",Cash,55486.00,"Transfer transaction",INR
1923,321,Withdrawal,"2025-11-11 18:54:35",Online,72835.00,"Withdrawal transaction",INR
1924,400,Deposit,"2025-10-01 18:54:35",Cash,2310.00,"Deposit transaction",INR
1925,358,Withdrawal,"2025-08-17 18:54:35",Cash,18571.00,"Withdrawal transaction",INR
1926,81,Loan_payment,"2025-07-08 18:54:35",ATM,48016.00,"Loan_payment transaction",INR
1927,90,Transfer,"2025-05-29 18:54:35",Cheque,25470.00,"Transfer transaction",INR
1928,273,Transfer,"2026-01-16 18:54:35",ATM,12294.00,"Transfer transaction",INR
1929,8,Deposit,"2025-04-18 18:54:35",Online,85407.00,"Deposit transaction",INR
1930,280,Withdrawal,"2025-10-01 18:54:35",Cash,87144.00,"Withdrawal transaction",INR
1931,266,Withdrawal,"2025-05-26 18:54:35",Cash,7742.00,"Withdrawal transaction",INR
1932,244,Deposit,"2025-12-30 18:54:35",NEFT,75711.00,"Deposit transaction",INR
1933,53,Loan_payment,"2025-09-23 18:54:35",ATM,25415.00,"Loan_payment transaction",INR
1934,71,Loan_payment,"2026-01-07 18:54:35",Cash,66842.00,"Loan_payment transaction",INR
1935,79,Transfer,"2025-06-20 18:54:35",NEFT,62399.00,"Transfer transaction",INR
1936,296,Loan_payment,"2025-12-11 18:54:35",Cash,58154.00,"Loan_payment transaction",INR
1937,254,Transfer,"2025-11-09 18:54:35",Cash,51321.00,"Transfer transaction",INR
1938,32,Transfer,"2025-07-10 18:54:35",Online,57685.00,"Transfer transaction",INR
1939,201,Transfer,"2025-08-23 18:54:35",Cash,60449.00,"Transfer transaction",INR
1940,124,Withdrawal,"2025-05-27 18:54:35",Cheque,3912.00,"Withdrawal transaction",INR
1941,278,Loan_payment,"2025-10-15 18:54:35",ATM,17699.00,"Loan_payment transaction",INR
1942,137,Deposit,"2025-07-13 18:54:35",Cash,63611.00,"Deposit transaction",INR
1943,362,Withdrawal,"2026-01-16 18:54:35",Online,57592.00,"Withdrawal transaction",INR
1944,289,Deposit,"2025-12-29 18:54:35",Online,22338.00,"Deposit transaction",INR
1945,141,Withdrawal,"2025-09-25 18:54:35",Online,30605.00,"Withdrawal transaction",INR
1946,94,Deposit,"2025-09-03 18:54:35",Online,95035.00,"Deposit transaction",INR
1947,270,Withdrawal,"2025-06-25 18:54:35",NEFT,88978.00,"Withdrawal transaction",INR
1948,306,Withdrawal,"2025-04-16 18:54:35",Cheque,74125.00,"Withdrawal transaction",INR
1949,155,Transfer,"2025-09-08 18:54:35",Cheque,36054.00,"Transfer transaction",INR
1950,131,Withdrawal,"2025-09-21 18:54:35",NEFT,25697.00,"Withdrawal transaction",INR
1951,159,Withdrawal,"2025-09-16 18:54:35",ATM,70262.00,"Withdrawal transaction",INR
1952,406,Deposit,"2025-12-04 18:54:35",Cash,62782.00,"Deposit transaction",INR
1953,209,Deposit,"2025-11-22 18:54:35",Online,90904.00,"Deposit transaction",INR
1954,314,Deposit,"2025-08-12 18:54:35",Cash,6967.00,"Deposit transaction",INR
1955,52,Deposit,"2025-08-31 18:54:35",Cash,9590.00,"Deposit transaction",INR
1956,361,Deposit,"2026-01-22 18:54:35",Cash,96128.00,"Deposit transaction",INR
1957,383,Withdrawal,"2025-06-29 18:54:35",Cash,40651.00,"Withdrawal transaction",INR
1958,380,Transfer,"2025-10-15 18:54:35",Cash,67076.00,"Transfer transaction",INR
1959,240,Transfer,"2025-07-04 18:54:35",ATM,88146.00,"Transfer transaction",INR
1960,379,Transfer,"2025-06-03 18:54:35",Online,69363.00,"Transfer transaction",INR
1961,325,Transfer,"2025-10-21 18:54:35",ATM,78809.00,"Transfer transaction",INR
1962,304,Deposit,"2025-12-09 18:54:35",Cash,68869.00,"Deposit transaction",INR
1963,152,Withdrawal,"2025-07-13 18:54:35",Online,27412.00,"Withdrawal transaction",INR
1964,230,Deposit,"2025-09-14 18:54:35",Cheque,97749.00,"Deposit transaction",INR
1965,181,Deposit,"2025-07-29 18:54:35",Online,90746.00,"Deposit transaction",INR
1966,165,Withdrawal,"2026-01-07 18:54:35",Cheque,33168.00,"Withdrawal transaction",INR
1967,266,Withdrawal,"2026-01-09 18:54:35",ATM,87620.00,"Withdrawal transaction",INR
1968,166,Withdrawal,"2025-04-04 18:54:35",Cheque,69822.00,"Withdrawal transaction",INR
1969,124,Transfer,"2025-02-19 18:54:35",NEFT,87956.00,"Transfer transaction",INR
1970,94,Deposit,"2025-10-26 18:54:35",Cheque,17486.00,"Deposit transaction",INR
1971,178,Loan_payment,"2025-10-11 18:54:35",Cheque,21942.00,"Loan_payment transaction",INR
1972,285,Loan_payment,"2026-02-02 18:54:35",Cash,38367.00,"Loan_payment transaction",INR
1973,341,Withdrawal,"2025-04-26 18:54:35",Online,98751.00,"Withdrawal transaction",INR
1974,286,Loan_payment,"2025-12-10 18:54:35",NEFT,954.00,"Loan_payment transaction",INR
1975,194,Transfer,"2025-09-09 18:54:35",Cash,78196.00,"Transfer transaction",INR
1976,247,Transfer,"2025-10-20 18:54:35",NEFT,67002.00,"Transfer transaction",INR
1977,88,Loan_payment,"2026-01-04 18:54:35",ATM,8894.00,"Loan_payment transaction",INR
1978,198,Transfer,"2025-03-20 18:54:35",ATM,3874.00,"Transfer transaction",INR
1979,271,Transfer,"2025-12-27 18:54:35",NEFT,52891.00,"Transfer transaction",INR
1980,69,Transfer,"2026-01-18 18:54:35",ATM,42383.00,"Transfer transaction",INR
1981,13,Transfer,"2025-11-11 18:54:35",NEFT,92934.00,"Transfer transaction",INR
1982,146,Loan_payment,"2025-06-15 18:54:35",Cash,96588.00,"Loan_payment transaction",INR
1983,141,Withdrawal,"2025-02-28 18:54:35",Cash,68914.00,"Withdrawal transaction",INR
1984,284,Transfer,"2025-12-14 18:54:35",Cash,51999.00,"Transfer transaction",INR
1985,156,Transfer,"2026-01-13 18:54:35",Cheque,35819.00,"Transfer transaction",INR
1986,339,Transfer,"2025-09-26 18:54:35",Online,80203.00,"Transfer transaction",INR
1987,287,Withdrawal,"2025-10-03 18:54:35",NEFT,28599.00,"Withdrawal transaction",INR
1988,84,Loan_payment,"2026-02-13 18:54:35",ATM,89796.00,"Loan_payment transaction",INR
1989,344,Deposit,"2025-11-09 18:54:35",Cash,11720.00,"Deposit transaction",INR
1990,5,Deposit,"2025-10-18 18:54:35",Online,25631.00,"Deposit transaction",INR
1991,178,Withdrawal,"2025-11-14 18:54:35",NEFT,15668.00,"Withdrawal transaction",INR
1992,187,Deposit,"2025-04-29 18:54:35",Cash,49159.00,"Deposit transaction",INR
1993,390,Transfer,"2025-08-30 18:54:35",Cheque,29032.00,"Transfer transaction",INR
1994,209,Deposit,"2025-04-01 18:54:35",Cheque,13058.00,"Deposit transaction",INR
1995,260,Transfer,"2025-08-11 18:54:35",Online,49350.00,"Transfer transaction",INR
1996,86,Loan_payment,"2026-01-19 18:54:35",ATM,49416.00,"Loan_payment transaction",INR
1997,89,Transfer,"2025-12-05 18:54:35",Cheque,84547.00,"Transfer transaction",INR
1998,339,Loan_payment,"2025-11-07 18:54:35",Cheque,47527.00,"Loan_payment transaction",INR
1999,308,Deposit,"2026-01-27 18:54:35",Cash,87218.00,"Deposit transaction",INR
2000,403,Transfer,"2026-01-26 18:54:35",Online,68440.00,"Transfer transaction",INR
2001,294,Loan_payment,"2026-01-14 18:54:35",ATM,37918.00,"Loan_payment transaction",INR
2002,169,Transfer,"2025-05-24 18:54:35",NEFT,77496.00,"Transfer transaction",INR
2003,352,Transfer,"2025-04-24 18:54:35",NEFT,3134.00,"Transfer transaction",INR
2004,120,Deposit,"2025-07-08 18:54:35",NEFT,1138.00,"Deposit transaction",INR
2005,238,Withdrawal,"2025-07-20 18:54:35",Cash,3964.00,"Withdrawal transaction",INR
2006,127,Deposit,"2025-04-08 18:54:35",Cash,80097.00,"Deposit transaction",INR
2007,90,Loan_payment,"2025-05-05 18:54:35",NEFT,50711.00,"Loan_payment transaction",INR
2008,108,Loan_payment,"2025-05-29 18:54:35",NEFT,94516.00,"Loan_payment transaction",INR
2009,353,Loan_payment,"2025-04-02 18:54:35",Cash,8621.00,"Loan_payment transaction",INR
2010,34,Transfer,"2026-02-06 18:54:35",Cash,78363.00,"Transfer transaction",INR
2011,41,Loan_payment,"2025-12-24 18:54:35",ATM,41970.00,"Loan_payment transaction",INR
2012,254,Deposit,"2025-04-03 18:54:35",Cheque,61263.00,"Deposit transaction",INR
2013,175,Deposit,"2025-06-17 18:54:35",Online,49095.00,"Deposit transaction",INR
2014,415,Loan_payment,"2025-03-21 18:54:35",ATM,98545.00,"Loan_payment transaction",INR
2015,123,Loan_payment,"2025-10-01 18:54:35",Cheque,75747.00,"Loan_payment transaction",INR
2016,96,Withdrawal,"2025-10-09 18:54:35",Cash,3094.00,"Withdrawal transaction",INR
2017,146,Withdrawal,"2025-03-28 18:54:35",Cash,69602.00,"Withdrawal transaction",INR
2018,143,Deposit,"2025-12-14 18:54:35",NEFT,5491.00,"Deposit transaction",INR
2019,395,Withdrawal,"2025-12-30 18:54:35",NEFT,23229.00,"Withdrawal transaction",INR
2020,95,Deposit,"2025-06-19 18:54:35",Cash,75596.00,"Deposit transaction",INR
2021,309,Withdrawal,"2026-02-04 18:54:35",NEFT,72700.00,"Withdrawal transaction",INR
2022,249,Transfer,"2025-10-06 18:54:35",NEFT,90399.00,"Transfer transaction",INR
2023,37,Transfer,"2025-03-20 18:54:35",Online,35794.00,"Transfer transaction",INR
2024,32,Deposit,"2026-02-01 18:54:35",Cheque,65431.00,"Deposit transaction",INR
2025,206,Withdrawal,"2025-04-18 18:54:35",Online,36614.00,"Withdrawal transaction",INR
2026,190,Transfer,"2026-01-24 18:54:35",Online,79226.00,"Transfer transaction",INR
2027,252,Withdrawal,"2025-07-05 18:54:35",Online,84898.00,"Withdrawal transaction",INR
2028,143,Withdrawal,"2025-04-27 18:54:35",NEFT,86820.00,"Withdrawal transaction",INR
2029,78,Loan_payment,"2025-10-17 18:54:35",Online,51369.00,"Loan_payment transaction",INR
2030,106,Transfer,"2025-03-08 18:54:35",Cheque,28516.00,"Transfer transaction",INR
2031,243,Transfer,"2025-11-04 18:54:35",Cheque,9698.00,"Transfer transaction",INR
2032,231,Loan_payment,"2025-04-11 18:54:35",Cash,93161.00,"Loan_payment transaction",INR
2033,309,Transfer,"2025-06-07 18:54:35",Online,16829.00,"Transfer transaction",INR
2034,404,Loan_payment,"2025-05-27 18:54:35",Online,77798.00,"Loan_payment transaction",INR
2035,14,Loan_payment,"2025-10-04 18:54:35",Cheque,99515.00,"Loan_payment transaction",INR
2036,261,Withdrawal,"2026-01-21 18:54:35",Cheque,4033.00,"Withdrawal transaction",INR
2037,64,Withdrawal,"2025-10-01 18:54:35",Cash,56457.00,"Withdrawal transaction",INR
2038,251,Transfer,"2025-10-28 18:54:35",ATM,89634.00,"Transfer transaction",INR
2039,216,Loan_payment,"2025-04-21 18:54:35",Cheque,68527.00,"Loan_payment transaction",INR
2040,102,Deposit,"2025-09-13 18:54:35",Cash,76486.00,"Deposit transaction",INR
2041,297,Withdrawal,"2025-08-24 18:54:35",ATM,29294.00,"Withdrawal transaction",INR
2042,143,Withdrawal,"2025-03-06 18:54:35",Cash,28290.00,"Withdrawal transaction",INR
2043,290,Deposit,"2025-11-23 18:54:35",ATM,64586.00,"Deposit transaction",INR
2044,403,Loan_payment,"2026-01-30 18:54:35",NEFT,16176.00,"Loan_payment transaction",INR
2045,168,Deposit,"2025-09-28 18:54:35",Online,88440.00,"Deposit transaction",INR
2046,292,Transfer,"2025-05-12 18:54:35",Cheque,36122.00,"Transfer transaction",INR
2047,299,Withdrawal,"2025-11-12 18:54:35",NEFT,30500.00,"Withdrawal transaction",INR
2048,293,Transfer,"2025-07-28 18:54:35",ATM,73732.00,"Transfer transaction",INR
2049,333,Withdrawal,"2025-11-25 18:54:35",Online,33926.00,"Withdrawal transaction",INR
2050,361,Transfer,"2025-04-23 18:54:35",Online,66450.00,"Transfer transaction",INR
2051,122,Deposit,"2025-03-29 18:54:35",Cash,2842.00,"Deposit transaction",INR
2052,26,Deposit,"2026-01-23 18:54:35",Online,65538.00,"Deposit transaction",INR
2053,383,Withdrawal,"2025-06-05 18:54:35",Cheque,41801.00,"Withdrawal transaction",INR
2054,210,Transfer,"2025-10-01 18:54:35",NEFT,43089.00,"Transfer transaction",INR
2055,134,Withdrawal,"2025-12-18 18:54:35",ATM,47938.00,"Withdrawal transaction",INR
2056,308,Loan_payment,"2025-04-17 18:54:35",ATM,22077.00,"Loan_payment transaction",INR
2057,43,Loan_payment,"2025-05-07 18:54:35",NEFT,2152.00,"Loan_payment transaction",INR
2058,178,Transfer,"2025-06-15 18:54:35",Cash,79853.00,"Transfer transaction",INR
2059,359,Loan_payment,"2025-11-01 18:54:35",NEFT,31106.00,"Loan_payment transaction",INR
2060,399,Transfer,"2025-09-26 18:54:35",NEFT,92208.00,"Transfer transaction",INR
2061,76,Deposit,"2025-07-11 18:54:35",ATM,74419.00,"Deposit transaction",INR
2062,52,Transfer,"2025-03-18 18:54:35",Cheque,82206.00,"Transfer transaction",INR
2063,370,Loan_payment,"2026-02-07 18:54:35",Cash,70275.00,"Loan_payment transaction",INR
2064,324,Loan_payment,"2025-08-06 18:54:35",Cheque,81959.00,"Loan_payment transaction",INR
2065,228,Deposit,"2025-11-02 18:54:35",Cash,15566.00,"Deposit transaction",INR
2066,23,Loan_payment,"2026-02-02 18:54:35",Cash,40881.00,"Loan_payment transaction",INR
2067,327,Loan_payment,"2025-08-03 18:54:35",Cheque,82589.00,"Loan_payment transaction",INR
2068,241,Transfer,"2025-11-18 18:54:35",Online,28104.00,"Transfer transaction",INR
2069,372,Loan_payment,"2025-08-25 18:54:35",ATM,73130.00,"Loan_payment transaction",INR
2070,142,Withdrawal,"2025-10-14 18:54:35",NEFT,27468.00,"Withdrawal transaction",INR
2071,36,Loan_payment,"2025-03-08 18:54:35",ATM,40824.00,"Loan_payment transaction",INR
2072,311,Withdrawal,"2026-01-09 18:54:35",NEFT,90935.00,"Withdrawal transaction",INR
2073,38,Withdrawal,"2025-02-25 18:54:35",NEFT,15012.00,"Withdrawal transaction",INR
2074,99,Transfer,"2025-09-10 18:54:35",Online,27797.00,"Transfer transaction",INR
2075,293,Deposit,"2025-05-01 18:54:35",Cheque,22672.00,"Deposit transaction",INR
2076,366,Withdrawal,"2025-07-01 18:54:35",Cash,2254.00,"Withdrawal transaction",INR
2077,228,Transfer,"2026-01-26 18:54:35",Online,85470.00,"Transfer transaction",INR
2078,208,Deposit,"2025-03-05 18:54:35",NEFT,33885.00,"Deposit transaction",INR
2079,21,Loan_payment,"2025-08-03 18:54:35",Cash,40041.00,"Loan_payment transaction",INR
2080,271,Deposit,"2025-08-20 18:54:35",Cheque,63696.00,"Deposit transaction",INR
2081,311,Deposit,"2025-10-09 18:54:35",Online,26236.00,"Deposit transaction",INR
2082,103,Deposit,"2025-04-24 18:54:35",Cheque,18434.00,"Deposit transaction",INR
2083,121,Deposit,"2025-05-31 18:54:35",NEFT,1360.00,"Deposit transaction",INR
2084,8,Transfer,"2025-08-04 18:54:35",ATM,95531.00,"Transfer transaction",INR
2085,189,Loan_payment,"2025-06-04 18:54:35",ATM,66000.00,"Loan_payment transaction",INR
2086,167,Withdrawal,"2025-04-07 18:54:35",ATM,89792.00,"Withdrawal transaction",INR
2087,25,Withdrawal,"2025-09-16 18:54:35",NEFT,72018.00,"Withdrawal transaction",INR
2088,114,Loan_payment,"2025-09-01 18:54:35",Online,12525.00,"Loan_payment transaction",INR
2089,248,Deposit,"2025-10-04 18:54:35",Online,60878.00,"Deposit transaction",INR
2090,232,Loan_payment,"2025-07-12 18:54:35",ATM,68893.00,"Loan_payment transaction",INR
2091,267,Deposit,"2025-09-20 18:54:35",Online,42135.00,"Deposit transaction",INR
2092,116,Deposit,"2026-01-22 18:54:35",ATM,17610.00,"Deposit transaction",INR
2093,180,Transfer,"2026-02-03 18:54:35",ATM,96337.00,"Transfer transaction",INR
2094,2,Transfer,"2026-02-10 18:54:35",Cash,91840.00,"Transfer transaction",INR
2095,253,Deposit,"2025-08-29 18:54:35",ATM,99427.00,"Deposit transaction",INR
2096,402,Withdrawal,"2025-08-05 18:54:35",Cash,43685.00,"Withdrawal transaction",INR
2097,181,Transfer,"2025-07-01 18:54:35",Cheque,58370.00,"Transfer transaction",INR
2098,108,Withdrawal,"2025-10-17 18:54:35",Cheque,41712.00,"Withdrawal transaction",INR
2099,383,Withdrawal,"2025-12-15 18:54:35",ATM,61163.00,"Withdrawal transaction",INR
2100,12,Deposit,"2025-12-12 18:54:35",Online,63360.00,"Deposit transaction",INR
2101,187,Deposit,"2025-09-07 18:54:35",ATM,70671.00,"Deposit transaction",INR
2102,336,Deposit,"2025-12-22 18:54:35",Online,70999.00,"Deposit transaction",INR
2103,98,Loan_payment,"2025-09-27 18:54:35",Online,72692.00,"Loan_payment transaction",INR
2104,264,Deposit,"2025-09-02 18:54:35",ATM,1812.00,"Deposit transaction",INR
2105,375,Deposit,"2026-02-08 18:54:35",ATM,14630.00,"Deposit transaction",INR
2106,110,Transfer,"2025-04-09 18:54:35",NEFT,26935.00,"Transfer transaction",INR
2107,245,Deposit,"2025-05-22 18:54:35",Online,37640.00,"Deposit transaction",INR
2108,185,Transfer,"2025-04-26 18:54:35",Online,1611.00,"Transfer transaction",INR
2109,99,Deposit,"2025-06-12 18:54:35",Online,77350.00,"Deposit transaction",INR
2110,47,Withdrawal,"2026-01-12 18:54:35",Cash,53423.00,"Withdrawal transaction",INR
2111,178,Deposit,"2025-09-26 18:54:35",Online,85937.00,"Deposit transaction",INR
2112,204,Loan_payment,"2025-12-05 18:54:35",ATM,28228.00,"Loan_payment transaction",INR
2113,248,Deposit,"2025-05-30 18:54:35",ATM,39277.00,"Deposit transaction",INR
2114,273,Transfer,"2025-04-12 18:54:35",NEFT,13096.00,"Transfer transaction",INR
2115,131,Deposit,"2025-06-27 18:54:35",Cash,4058.00,"Deposit transaction",INR
2116,408,Deposit,"2025-12-05 18:54:35",Cash,98814.00,"Deposit transaction",INR
2117,360,Deposit,"2025-06-14 18:54:35",Cash,73568.00,"Deposit transaction",INR
2118,340,Loan_payment,"2025-04-12 18:54:35",Cheque,7607.00,"Loan_payment transaction",INR
