history_id,customer_id,branch_id,account_id,transaction_type,transaction_amount,opening_balance,closing_balance,transaction_date,transaction_mode,currency
2864,166,43,381,Withdrawal,56603.65,43190.33,0.00,"2025-07-01 16:27:16",ATM,INR
2865,131,13,322,Transfer,18427.94,70638.67,52210.73,"2025-05-09 07:25:12",Online,INR
2866,23,47,390,Loan_payment,20942.58,88595.74,67653.16,"2025-07-15 18:59:36",NEFT,INR
2867,290,9,254,Deposit,65891.19,0.00,65891.19,"2024-06-23 22:10:04",ATM,INR
2868,100,17,271,Withdrawal,62250.35,17482.61,0.00,"2025-08-24 02:53:07",ATM,INR
2869,196,2,399,Loan_payment,70006.50,0.00,0.00,"2025-02-04 05:39:33",Online,INR
2870,32,47,93,Transfer,75640.86,1091.23,0.00,"2024-08-09 06:06:43",Online,INR
2871,76,34,364,Deposit,30646.83,6860.45,37507.28,"2024-10-23 06:20:57",ATM,INR
2872,188,19,236,Loan_payment,24446.16,4429.06,0.00,"2025-10-02 02:00:43",ATM,INR
2873,149,18,35,Loan_payment,50597.94,728.47,0.00,"2024-04-27 19:25:37",NEFT,INR
2874,278,13,223,Loan_payment,76108.55,203870.72,127762.17,"2025-05-28 06:14:23",NEFT,INR
2875,94,5,405,Withdrawal,64119.19,0.00,0.00,"2024-04-17 10:28:04",Cheque,INR
2876,258,34,67,Deposit,68047.30,0.00,68047.30,"2024-04-03 09:14:00",ATM,INR
2877,312,34,363,Deposit,44736.81,0.00,44736.81,"2024-11-14 15:21:50",ATM,INR
2878,250,43,184,Loan_payment,57545.40,0.00,0.00,"2025-03-19 08:27:10",Online,INR
2879,65,6,407,Transfer,70056.40,45369.30,0.00,"2025-06-08 09:55:27",Cash,INR
2880,42,16,269,Transfer,41537.03,44717.49,3180.46,"2024-04-03 07:39:24",Cash,INR
2881,150,2,399,Deposit,30462.88,0.00,30462.88,"2025-10-07 21:51:41",Online,INR
2882,154,12,23,Loan_payment,15624.67,0.00,0.00,"2025-04-13 14:40:35",Cash,INR
2883,8,44,383,Withdrawal,11588.84,0.00,0.00,"2025-02-11 03:11:29",ATM,INR
2884,118,3,302,Transfer,51032.08,2232.94,0.00,"2025-02-10 19:38:43",Online,INR
2885,74,40,79,Withdrawal,71346.90,106419.77,35072.87,"2025-09-15 16:43:36",Online,INR
2886,179,9,117,Withdrawal,5597.94,0.00,0.00,"2026-01-10 01:09:35",Online,INR
2887,238,29,353,Deposit,62404.43,0.00,62404.43,"2024-10-29 04:53:57",Cheque,INR
2888,234,3,302,Transfer,52565.66,0.00,0.00,"2024-05-10 16:42:32",Cheque,INR
2889,69,5,246,Loan_payment,27983.43,43737.55,15754.12,"2025-03-27 06:07:43",Cash,INR
2890,11,14,28,Transfer,76913.50,59715.81,0.00,"2025-10-17 06:50:24",Cheque,INR
2891,122,3,401,Withdrawal,44078.02,45126.42,1048.40,"2024-10-23 19:07:10",Online,INR
2892,189,19,275,Transfer,32651.74,0.00,0.00,"2025-01-11 15:36:03",Online,INR
2893,132,3,242,Withdrawal,11505.65,0.00,0.00,"2025-08-24 19:21:21",Online,INR
2894,224,47,191,Deposit,6284.61,0.00,6284.61,"2025-10-19 14:32:52",ATM,INR
2895,126,13,322,Withdrawal,81507.65,52210.73,0.00,"2025-02-25 17:07:28",Cheque,INR
2896,283,22,43,Loan_payment,79285.86,177539.93,98254.07,"2024-08-29 00:54:30",Online,INR
2897,136,5,406,Transfer,64684.92,88745.11,24060.19,"2024-02-23 19:00:37",Online,INR
2898,108,28,352,Withdrawal,11414.51,72031.39,60616.88,"2024-08-20 08:30:27",Cheque,INR
2899,117,3,5,Transfer,54879.95,0.00,0.00,"2025-12-29 11:17:58",Cheque,INR
2900,172,1,1,Loan_payment,73477.31,0.00,0.00,"2025-10-24 08:12:00",Cheque,INR
2901,288,39,176,Deposit,31523.88,47135.46,78659.34,"2024-10-12 07:33:50",ATM,INR
2902,55,34,363,Withdrawal,9139.86,44736.81,35596.95,"2024-11-28 17:51:06",Cheque,INR
2903,21,31,159,Withdrawal,29042.35,0.00,0.00,"2024-10-27 06:30:38",ATM,INR
2904,212,28,55,Withdrawal,34120.25,0.00,0.00,"2025-05-08 19:50:50",NEFT,INR
2905,69,41,179,Loan_payment,88179.42,57345.53,0.00,"2025-08-31 05:22:12",NEFT,INR
2906,276,4,245,Loan_payment,10744.15,76441.47,65697.32,"2024-08-04 11:06:03",Cheque,INR
2907,125,8,213,Transfer,24599.30,94562.45,69963.15,"2024-07-29 01:58:41",Cash,INR
2908,190,42,380,Deposit,21724.85,0.00,21724.85,"2026-01-18 11:13:44",Cash,INR
2909,183,6,248,Transfer,39106.41,0.00,0.00,"2024-04-15 07:43:41",Cash,INR
2910,59,6,307,Deposit,24668.89,82394.04,107062.93,"2024-11-08 08:53:20",NEFT,INR
2911,138,8,412,Withdrawal,895.52,0.00,0.00,"2025-04-20 00:55:32",Cheque,INR
2912,59,14,324,Withdrawal,19403.90,0.00,0.00,"2026-01-29 11:17:01",ATM,INR
2913,280,44,383,Deposit,18786.07,0.00,18786.07,"2025-06-19 00:08:37",Online,INR
2914,24,3,401,Loan_payment,16797.90,1048.40,0.00,"2025-12-09 21:14:28",ATM,INR
2915,61,36,367,Withdrawal,52335.34,211139.16,158803.82,"2024-03-06 02:41:05",NEFT,INR
2916,225,21,42,Deposit,43934.57,90009.14,133943.71,"2025-04-04 17:14:06",Cheque,INR
2917,272,13,124,Loan_payment,40550.85,119599.24,79048.39,"2025-05-10 13:42:49",NEFT,INR
2918,178,29,156,Loan_payment,38828.45,0.00,0.00,"2026-01-24 20:11:23",Cash,INR
2919,200,48,391,Loan_payment,10946.10,40795.13,29849.03,"2025-02-13 03:14:46",ATM,INR
2920,65,22,339,Deposit,2957.49,0.00,2957.49,"2025-01-04 16:46:49",NEFT,INR
2921,221,18,133,Withdrawal,67162.28,96130.48,28968.20,"2024-10-29 00:05:25",Cheque,INR
2922,255,21,42,Deposit,19118.52,133943.71,153062.23,"2025-05-26 04:48:31",Online,INR
2923,145,30,158,Transfer,33235.68,51199.63,17963.95,"2025-11-18 12:08:12",Cheque,INR
2924,124,23,282,Loan_payment,14691.07,47209.86,32518.79,"2025-11-15 03:20:15",Cheque,INR
2925,247,41,180,Withdrawal,55028.00,8632.19,0.00,"2024-06-12 08:18:26",Online,INR
2926,223,42,379,Withdrawal,62650.82,0.00,0.00,"2025-10-07 19:29:02",Cash,INR
2927,46,2,103,Loan_payment,80316.65,17195.34,0.00,"2025-05-08 06:07:53",Cheque,INR
2928,258,3,105,Withdrawal,28120.27,24025.50,0.00,"2025-03-07 10:42:14",Cheque,INR
2929,218,29,155,Transfer,4868.22,17581.47,12713.25,"2024-02-29 17:47:44",Online,INR
2930,56,14,324,Deposit,75630.84,0.00,75630.84,"2025-11-09 03:20:16",ATM,INR
2931,138,7,309,Transfer,55627.96,0.00,0.00,"2024-04-27 15:35:58",ATM,INR
2932,138,48,95,Loan_payment,52863.96,0.00,0.00,"2024-08-26 22:23:13",Cash,INR
2933,280,25,49,Transfer,8578.26,158325.19,149746.93,"2024-03-21 11:32:15",NEFT,INR
2934,137,10,119,Withdrawal,41213.76,0.00,0.00,"2024-09-07 05:58:12",Cash,INR
2935,189,4,244,Deposit,3876.84,23100.38,26977.22,"2025-02-22 07:07:41",Cheque,INR
2936,231,11,120,Withdrawal,48430.90,73797.58,25366.68,"2024-08-26 01:07:26",Cheque,INR
2937,141,48,95,Loan_payment,48121.12,0.00,0.00,"2025-07-06 22:44:54",Online,INR
2938,236,19,236,Deposit,30335.05,0.00,30335.05,"2025-04-09 03:21:24",Cash,INR
2939,137,31,358,Deposit,5435.13,0.00,5435.13,"2024-06-09 00:39:11",Cash,INR
2940,294,1,1,Transfer,34111.74,0.00,0.00,"2025-10-20 16:53:24",Cheque,INR
2941,110,2,4,Loan_payment,86239.87,49724.50,0.00,"2025-02-03 16:59:48",Cash,INR
2942,49,30,158,Deposit,65441.85,17963.95,83405.80,"2024-12-14 17:59:40",ATM,INR
2943,225,19,275,Withdrawal,7538.75,0.00,0.00,"2025-04-01 22:23:09",NEFT,INR
2944,165,48,391,Loan_payment,6440.54,29849.03,23408.49,"2024-04-23 07:54:35",Cash,INR
2945,168,5,207,Deposit,84298.60,0.00,84298.60,"2025-11-21 18:32:21",NEFT,INR
2946,43,2,300,Transfer,39934.40,194018.55,154084.15,"2024-04-18 05:28:38",Online,INR
2947,102,50,396,Transfer,77551.32,36870.51,0.00,"2024-03-28 03:51:51",ATM,INR
2948,45,26,288,Transfer,32243.58,149900.92,117657.34,"2025-01-16 15:32:47",Online,INR
2949,178,2,299,Loan_payment,49257.62,95208.31,45950.69,"2024-06-10 13:19:56",ATM,INR
2950,265,22,340,Loan_payment,22766.61,3190.10,0.00,"2025-02-10 18:20:25",Online,INR
2951,165,31,357,Loan_payment,54620.16,123079.27,68459.11,"2024-04-03 20:28:48",ATM,INR
2952,270,12,122,Loan_payment,57886.79,0.00,0.00,"2025-01-10 19:26:46",NEFT,INR
2953,24,24,146,Withdrawal,57281.50,0.00,0.00,"2025-09-02 05:27:36",Cheque,INR
2954,174,28,54,Transfer,63365.68,153988.32,90622.64,"2025-02-19 08:19:32",Cheque,INR
2955,176,9,215,Loan_payment,50433.47,0.00,0.00,"2024-10-08 16:30:25",Cash,INR
2956,94,9,255,Withdrawal,81800.98,0.00,0.00,"2024-03-19 01:24:51",Cash,INR
2957,195,33,164,Deposit,28777.17,0.00,28777.17,"2025-07-30 09:13:52",ATM,INR
2958,131,3,5,Loan_payment,39968.28,0.00,0.00,"2025-03-27 21:07:58",Online,INR
2959,145,46,91,Loan_payment,14766.80,13358.36,0.00,"2025-12-27 20:02:38",Online,INR
2960,85,4,403,Loan_payment,52254.01,0.00,0.00,"2025-09-24 05:37:23",Online,INR
2961,37,19,38,Loan_payment,54198.05,0.00,0.00,"2024-08-09 23:41:29",Online,INR
2962,90,27,151,Transfer,71040.73,20111.90,0.00,"2025-06-07 08:46:48",Online,INR
2963,63,6,308,Deposit,60791.14,124739.98,185531.12,"2025-05-14 20:12:25",ATM,INR
2964,305,12,24,Deposit,80176.50,0.00,80176.50,"2026-01-30 10:07:18",Online,INR
2965,113,33,361,Transfer,66640.90,0.00,0.00,"2024-04-22 07:53:30",NEFT,INR
2966,299,5,9,Deposit,84177.71,0.00,84177.71,"2025-12-08 16:03:17",Online,INR
2967,206,24,343,Transfer,44547.22,0.00,0.00,"2024-03-15 07:43:39",Online,INR
2968,107,18,35,Withdrawal,14023.58,0.00,0.00,"2024-03-30 05:21:06",Cheque,INR
2969,105,19,275,Loan_payment,73349.23,0.00,0.00,"2025-12-27 21:16:43",Cheque,INR
2970,43,2,400,Deposit,46399.75,54249.51,100649.26,"2025-07-28 20:20:13",ATM,INR
2971,155,44,185,Transfer,4644.08,83974.80,79330.72,"2024-09-04 11:11:30",NEFT,INR
2972,157,3,302,Transfer,64120.38,0.00,0.00,"2024-03-26 14:09:57",Online,INR
2973,159,27,152,Deposit,90095.07,164148.52,254243.59,"2024-02-28 21:37:23",Cheque,INR
2974,175,45,187,Withdrawal,50512.49,94542.58,44030.09,"2025-01-23 23:17:31",ATM,INR
2975,122,19,235,Deposit,81897.58,0.00,81897.58,"2024-07-01 08:15:16",NEFT,INR
2976,117,17,132,Transfer,77565.80,71967.80,0.00,"2025-03-02 19:37:40",ATM,INR
2977,58,23,144,Deposit,37022.11,0.00,37022.11,"2025-03-20 00:49:00",Online,INR
2978,174,36,71,Transfer,48571.63,0.00,0.00,"2024-06-20 12:09:10",ATM,INR
2979,102,35,365,Deposit,69569.12,0.00,69569.12,"2024-10-26 22:46:03",Online,INR
2980,84,7,14,Deposit,65094.43,9209.40,74303.83,"2024-11-17 22:51:27",NEFT,INR
2981,127,22,43,Withdrawal,48104.40,98254.07,50149.67,"2025-07-28 18:04:02",ATM,INR
2982,207,5,10,Transfer,81706.21,12100.51,0.00,"2024-05-28 13:19:51",Online,INR
2983,290,3,204,Withdrawal,15619.70,0.00,0.00,"2025-12-04 23:36:04",NEFT,INR
2984,101,17,271,Withdrawal,49457.14,0.00,0.00,"2025-07-30 17:46:44",Cash,INR
2985,184,40,79,Deposit,32186.62,35072.87,67259.49,"2024-12-26 18:09:28",Cash,INR
2986,177,13,321,Loan_payment,54422.07,151642.62,97220.55,"2025-07-30 13:57:08",Cheque,INR
2987,216,1,200,Withdrawal,22279.73,0.00,0.00,"2025-11-17 20:59:20",ATM,INR
2988,178,4,107,Transfer,51218.49,0.00,0.00,"2025-01-15 00:24:00",Online,INR
2989,79,16,130,Transfer,38542.10,25586.06,0.00,"2024-11-13 20:24:27",Online,INR
2990,14,12,260,Loan_payment,50606.99,0.00,0.00,"2025-11-24 21:03:39",Cheque,INR
2991,314,25,286,Loan_payment,36527.29,0.00,0.00,"2025-03-01 04:30:56",Cash,INR
2992,83,44,186,Deposit,23429.24,139160.62,162589.86,"2024-10-16 13:46:14",NEFT,INR
2993,281,44,384,Withdrawal,77876.92,26854.66,0.00,"2024-07-17 08:26:09",Cash,INR
2994,210,5,247,Deposit,4329.96,0.00,4329.96,"2026-01-09 02:23:39",ATM,INR
2995,135,45,88,Withdrawal,16276.47,0.00,0.00,"2025-03-09 19:37:40",Online,INR
2996,92,6,110,Deposit,75489.35,0.00,75489.35,"2025-04-26 12:17:58",Cheque,INR
2997,32,25,286,Loan_payment,35723.57,0.00,0.00,"2024-07-23 17:17:15",Cash,INR
2998,301,1,238,Transfer,14455.02,0.00,0.00,"2025-07-30 21:37:27",NEFT,INR
2999,170,23,144,Withdrawal,2483.58,37022.11,34538.53,"2026-01-09 04:42:02",Cash,INR
3000,309,20,39,Transfer,77567.91,9582.68,0.00,"2024-08-19 03:29:00",Online,INR
3001,200,14,324,Deposit,25960.07,75630.84,101590.91,"2025-10-18 22:16:32",Cash,INR
3002,282,6,11,Transfer,1247.48,60949.35,59701.87,"2024-03-02 20:20:06",Cash,INR
3003,249,18,273,Deposit,49480.23,0.00,49480.23,"2026-02-05 10:03:02",Online,INR
3004,241,36,367,Loan_payment,42718.26,158803.82,116085.56,"2025-06-18 05:11:12",Cash,INR
3005,118,14,27,Transfer,65556.19,183677.96,118121.77,"2024-09-18 08:35:56",Cheque,INR
3006,16,8,412,Withdrawal,2509.48,0.00,0.00,"2024-11-18 00:15:12",NEFT,INR
3007,22,10,118,Transfer,7798.04,79578.79,71780.75,"2024-11-02 22:51:25",Online,INR
3008,141,11,21,Withdrawal,75262.36,0.00,0.00,"2026-01-31 14:55:49",ATM,INR
3009,81,1,397,Transfer,49868.13,0.00,0.00,"2025-11-18 22:22:01",Online,INR
3010,242,13,224,Loan_payment,82667.91,143874.92,61207.01,"2024-09-19 18:42:15",NEFT,INR
3011,230,37,73,Deposit,59265.69,110892.11,170157.80,"2026-01-05 07:22:56",ATM,INR
3012,99,10,218,Deposit,2051.26,0.00,2051.26,"2024-08-30 14:44:56",Cash,INR
3013,289,48,193,Withdrawal,40645.95,9.18,0.00,"2024-06-08 20:49:29",Online,INR
3014,44,2,399,Loan_payment,17994.46,30462.88,12468.42,"2025-09-28 08:12:59",NEFT,INR
3015,116,33,362,Withdrawal,48019.22,74596.39,26577.17,"2025-08-08 16:44:35",NEFT,INR
3016,81,31,358,Transfer,9671.23,5435.13,0.00,"2025-07-25 01:34:36",ATM,INR
3017,21,6,307,Transfer,68819.70,107062.93,38243.23,"2025-02-24 03:15:53",ATM,INR
3018,314,14,225,Withdrawal,29112.68,0.00,0.00,"2025-05-22 20:15:40",Cash,INR
3019,242,17,329,Withdrawal,2082.90,71860.59,69777.69,"2025-10-22 17:08:33",NEFT,INR
3020,61,20,276,Deposit,44754.71,0.00,44754.71,"2025-05-08 10:04:02",Cheque,INR
3021,243,47,92,Transfer,89330.66,0.00,0.00,"2024-07-17 23:32:43",ATM,INR
3022,60,9,255,Withdrawal,6122.49,0.00,0.00,"2025-09-29 17:10:38",Cash,INR
3023,201,48,194,Withdrawal,19685.47,0.00,0.00,"2026-01-30 10:12:40",Cash,INR
3024,122,15,128,Withdrawal,51138.57,0.00,0.00,"2025-12-13 17:23:47",NEFT,INR
3025,95,35,69,Deposit,51621.76,53899.62,105521.38,"2025-02-17 18:21:26",Cash,INR
3026,86,22,340,Withdrawal,69741.13,0.00,0.00,"2024-07-16 15:50:16",Cash,INR
3027,241,17,329,Transfer,27095.45,69777.69,42682.24,"2025-10-05 00:29:24",Online,INR
3028,217,22,280,Transfer,25073.43,156256.50,131183.07,"2025-10-28 22:08:56",Online,INR
3029,294,1,297,Transfer,31259.38,0.00,0.00,"2024-12-05 22:57:54",Cash,INR
3030,128,10,416,Withdrawal,54553.05,0.00,0.00,"2025-05-06 03:30:07",NEFT,INR
3031,191,21,337,Loan_payment,28687.69,10891.21,0.00,"2024-10-13 09:58:41",NEFT,INR
3032,174,30,157,Transfer,17135.39,0.00,0.00,"2025-11-15 01:55:24",NEFT,INR
3033,85,10,315,Transfer,60287.43,0.00,0.00,"2025-07-09 12:36:31",ATM,INR
3034,183,8,311,Loan_payment,42864.31,0.00,0.00,"2024-04-23 02:49:48",Cash,INR
3035,163,38,75,Deposit,47777.99,0.00,47777.99,"2024-07-26 07:11:02",NEFT,INR
3036,54,26,150,Loan_payment,45376.68,30004.82,0.00,"2024-08-05 07:17:29",Cheque,INR
3037,269,4,303,Deposit,79578.25,25627.83,105206.08,"2024-04-23 21:43:58",NEFT,INR
3038,29,37,172,Withdrawal,20861.86,129069.64,108207.78,"2024-03-14 02:43:14",Cheque,INR
3039,112,42,379,Transfer,72878.08,0.00,0.00,"2024-03-30 06:33:56",ATM,INR
3040,165,28,292,Withdrawal,34467.54,0.00,0.00,"2024-07-10 20:54:55",ATM,INR
3041,215,15,227,Withdrawal,18373.09,41262.90,22889.81,"2026-01-20 13:43:55",NEFT,INR
3042,13,11,258,Withdrawal,49954.72,90464.46,40509.74,"2024-08-10 03:22:30",Cheque,INR
3043,112,11,220,Transfer,8021.69,43790.75,35769.06,"2024-03-27 10:27:53",Cash,INR
3044,233,44,87,Deposit,44070.63,0.00,44070.63,"2024-07-21 11:56:20",Online,INR
3045,271,45,89,Deposit,75394.84,138769.10,214163.94,"2025-11-27 00:51:10",Cash,INR
3046,177,14,264,Withdrawal,51780.09,0.00,0.00,"2025-10-14 02:06:10",NEFT,INR
3047,238,29,354,Loan_payment,81502.49,0.00,0.00,"2025-09-17 07:58:54",Online,INR
3048,191,4,245,Loan_payment,70206.96,65697.32,0.00,"2025-03-13 23:30:36",Cash,INR
3049,73,20,138,Loan_payment,53571.15,34946.55,0.00,"2024-08-27 21:14:33",Online,INR
3050,189,45,88,Withdrawal,74961.56,0.00,0.00,"2024-03-19 06:33:54",ATM,INR
3051,94,23,143,Transfer,55987.75,0.00,0.00,"2024-07-14 02:10:32",Cash,INR
3052,234,24,48,Deposit,76716.29,0.00,76716.29,"2025-09-18 11:43:12",Cash,INR
3053,223,20,39,Deposit,52231.73,0.00,52231.73,"2025-10-24 01:44:35",Cheque,INR
3054,156,36,169,Deposit,31116.04,0.00,31116.04,"2024-03-16 18:56:23",NEFT,INR
3055,307,32,359,Loan_payment,62179.10,0.00,0.00,"2025-06-14 14:02:22",Cash,INR
3056,4,29,155,Loan_payment,49309.87,12713.25,0.00,"2024-03-02 06:19:53",Online,INR
3057,243,5,9,Deposit,31842.24,84177.71,116019.95,"2025-02-02 12:04:50",Online,INR
3058,175,15,267,Transfer,29961.56,0.00,0.00,"2025-03-30 04:41:52",Cash,INR
3059,141,43,183,Withdrawal,46699.44,48589.27,1889.83,"2024-06-29 12:10:18",Cheque,INR
3060,4,23,283,Deposit,49396.76,4938.38,54335.14,"2024-05-12 18:10:35",NEFT,INR
3061,65,44,383,Transfer,37914.50,18786.07,0.00,"2025-01-09 11:48:34",Online,INR
3062,233,15,128,Withdrawal,83265.03,0.00,0.00,"2025-03-03 14:37:19",Cash,INR
3063,66,38,74,Deposit,77142.23,0.00,77142.23,"2024-09-14 23:46:55",NEFT,INR
3064,56,20,237,Transfer,57469.72,34237.70,0.00,"2025-12-03 14:39:31",Cash,INR
3065,84,11,21,Deposit,54121.28,0.00,54121.28,"2024-06-18 08:17:21",ATM,INR
3066,116,6,308,Deposit,43864.13,185531.12,229395.25,"2025-05-01 12:25:35",Cash,INR
3067,19,7,250,Withdrawal,13534.09,104143.40,90609.31,"2025-01-29 04:16:51",Online,INR
3068,157,12,320,Deposit,11774.27,8740.74,20515.01,"2025-10-31 08:16:21",Cash,INR
3069,47,24,146,Withdrawal,59185.84,0.00,0.00,"2025-12-28 08:37:01",ATM,INR
3070,240,36,368,Deposit,43107.90,0.00,43107.90,"2026-01-01 20:09:13",Online,INR
3071,109,22,339,Loan_payment,27162.10,2957.49,0.00,"2024-12-16 00:19:33",ATM,INR
3072,95,20,237,Deposit,50213.61,0.00,50213.61,"2025-08-07 15:25:12",Cash,INR
3073,236,50,198,Loan_payment,152.59,48400.37,48247.78,"2024-06-15 04:22:18",Cheque,INR
3074,232,10,119,Transfer,17174.24,0.00,0.00,"2024-11-19 12:47:22",Online,INR
3075,288,49,196,Transfer,8933.45,0.00,0.00,"2024-10-12 01:18:19",NEFT,INR
3076,7,7,13,Deposit,77479.51,0.00,77479.51,"2025-10-25 04:30:56",ATM,INR
3077,314,32,62,Deposit,72507.60,0.00,72507.60,"2025-08-23 18:13:44",Online,INR
3078,275,1,200,Withdrawal,75522.79,0.00,0.00,"2024-10-19 19:59:35",Cash,INR
3079,313,1,238,Loan_payment,13274.38,0.00,0.00,"2025-08-25 17:01:53",Online,INR
3080,248,48,194,Withdrawal,751.65,0.00,0.00,"2024-09-16 12:27:43",Online,INR
3081,263,1,2,Loan_payment,80923.11,0.00,0.00,"2024-04-18 21:38:34",NEFT,INR
3082,154,39,175,Deposit,58940.65,8765.64,67706.29,"2024-03-19 19:12:36",ATM,INR
3083,30,37,369,Withdrawal,23157.25,0.00,0.00,"2025-12-31 13:32:02",Online,INR
3084,65,45,188,Loan_payment,9686.97,0.00,0.00,"2024-05-06 03:58:28",NEFT,INR
3085,153,7,113,Transfer,42968.81,0.00,0.00,"2024-12-17 11:39:50",Online,INR
3086,292,50,98,Transfer,41708.86,0.00,0.00,"2025-08-12 21:41:49",ATM,INR
3087,279,31,159,Loan_payment,12328.22,0.00,0.00,"2026-01-19 18:45:29",Cheque,INR
3088,304,4,304,Transfer,71579.78,12448.37,0.00,"2025-02-21 01:53:16",Online,INR
3089,159,8,311,Loan_payment,74943.64,0.00,0.00,"2025-07-10 00:08:39",Cheque,INR
3090,148,5,306,Deposit,80251.39,0.00,80251.39,"2024-04-30 19:24:35",Cash,INR
3091,49,48,94,Transfer,70721.30,0.00,0.00,"2024-03-14 10:23:35",NEFT,INR
3092,263,34,67,Deposit,82823.74,68047.30,150871.04,"2025-08-22 10:31:15",ATM,INR
3093,242,6,111,Transfer,49810.33,0.00,0.00,"2024-10-27 14:03:29",Cash,INR
3094,89,17,270,Withdrawal,64021.22,57600.33,0.00,"2025-04-07 00:47:56",ATM,INR
3095,142,24,343,Deposit,48839.92,0.00,48839.92,"2024-10-18 16:29:21",Cheque,INR
3096,135,13,321,Withdrawal,36694.04,97220.55,60526.51,"2024-08-14 13:27:40",ATM,INR
3097,61,2,102,Withdrawal,649.68,0.00,0.00,"2025-12-10 10:54:12",NEFT,INR
3098,290,6,12,Withdrawal,74572.46,43750.92,0.00,"2025-09-01 15:36:04",ATM,INR
3099,226,12,24,Transfer,69278.39,80176.50,10898.11,"2025-01-12 10:29:10",ATM,INR
3100,239,8,115,Deposit,39789.30,0.00,39789.30,"2026-02-09 17:33:38",Cheque,INR
3101,197,16,32,Withdrawal,77728.04,0.00,0.00,"2024-05-04 21:42:53",NEFT,INR
3102,151,5,208,Withdrawal,61190.44,0.00,0.00,"2025-03-25 04:39:41",Cheque,INR
3103,225,18,36,Withdrawal,50440.06,0.00,0.00,"2026-01-03 14:53:39",NEFT,INR
3104,70,1,397,Loan_payment,13000.43,0.00,0.00,"2025-03-25 19:41:00",Cash,INR
3105,249,1,1,Loan_payment,55095.10,0.00,0.00,"2024-10-05 13:50:26",ATM,INR
3106,260,9,216,Loan_payment,85650.17,0.00,0.00,"2024-10-13 11:28:55",Cheque,INR
3107,192,44,384,Withdrawal,7115.76,0.00,0.00,"2025-12-15 04:41:53",Cash,INR
3108,61,15,325,Withdrawal,16129.25,154071.54,137942.29,"2024-08-20 04:42:58",Cash,INR
3109,211,16,230,Transfer,20860.83,0.00,0.00,"2024-09-03 22:30:42",Online,INR
3110,41,18,233,Deposit,29749.67,45639.62,75389.29,"2024-06-23 03:10:28",ATM,INR
3111,182,37,369,Deposit,52956.33,0.00,52956.33,"2025-10-05 03:11:30",Online,INR
3112,193,5,9,Transfer,23884.47,116019.95,92135.48,"2026-01-03 11:18:03",Online,INR
3113,265,23,282,Withdrawal,88541.38,32518.79,0.00,"2025-04-26 01:08:29",NEFT,INR
3114,256,15,30,Withdrawal,65405.86,350057.71,284651.85,"2024-03-21 14:05:39",Cheque,INR
3115,254,39,374,Transfer,57789.27,0.00,0.00,"2025-09-02 05:22:16",Cheque,INR
3116,100,5,10,Withdrawal,65758.68,0.00,0.00,"2024-06-26 21:05:42",NEFT,INR
3117,145,3,302,Loan_payment,19653.10,0.00,0.00,"2025-01-05 03:57:26",Online,INR
3118,185,11,219,Transfer,48264.03,0.00,0.00,"2025-05-16 06:15:27",Online,INR
3119,224,20,40,Withdrawal,35827.60,86174.68,50347.08,"2025-08-18 01:29:19",Cheque,INR
3120,16,14,28,Withdrawal,24105.71,0.00,0.00,"2025-05-07 03:31:14",Cheque,INR
3121,65,9,314,Transfer,61883.37,154703.58,92820.21,"2024-05-10 08:10:45",Cash,INR
3122,143,50,198,Withdrawal,27105.83,48247.78,21141.95,"2025-07-31 11:29:03",Cash,INR
3123,297,10,20,Deposit,80119.69,0.00,80119.69,"2026-02-05 09:57:35",Online,INR
3124,107,14,226,Loan_payment,52566.61,0.00,0.00,"2025-03-15 13:23:16",NEFT,INR
3125,180,2,241,Loan_payment,42149.79,0.00,0.00,"2024-05-07 00:32:34",Cash,INR
3126,5,22,281,Deposit,39635.98,110836.84,150472.82,"2025-02-07 05:38:31",Online,INR
3127,44,18,273,Loan_payment,51008.07,49480.23,0.00,"2024-04-25 19:25:37",ATM,INR
3128,297,19,275,Transfer,55698.62,0.00,0.00,"2025-01-09 21:49:26",Online,INR
3129,266,12,221,Transfer,20148.01,86396.64,66248.63,"2024-12-13 06:34:05",Cash,INR
3130,174,16,31,Deposit,4686.90,8194.61,12881.51,"2024-04-28 08:02:10",Cash,INR
3131,139,5,305,Withdrawal,46380.34,14170.03,0.00,"2024-03-03 08:48:57",Cash,INR
3132,66,9,313,Loan_payment,75569.13,0.00,0.00,"2025-12-04 23:36:06",ATM,INR
3133,40,5,405,Loan_payment,73197.44,0.00,0.00,"2024-03-14 08:58:45",Cash,INR
3134,146,1,2,Deposit,86636.02,0.00,86636.02,"2024-08-21 19:55:07",ATM,INR
3135,214,19,135,Transfer,76594.57,0.00,0.00,"2025-04-20 12:18:59",NEFT,INR
3136,210,24,146,Transfer,55901.76,0.00,0.00,"2025-11-22 17:14:03",ATM,INR
3137,220,8,213,Withdrawal,1240.71,69963.15,68722.44,"2024-06-14 03:12:38",Cash,INR
3138,135,2,240,Deposit,24681.95,35817.70,60499.65,"2025-05-27 23:50:16",Cheque,INR
3139,111,38,371,Transfer,3192.29,38386.03,35193.74,"2025-03-05 06:56:51",Online,INR
3140,130,40,178,Deposit,88926.48,0.00,88926.48,"2025-09-05 03:06:04",NEFT,INR
3141,47,46,90,Deposit,59113.79,23418.99,82532.78,"2024-05-25 08:09:42",Online,INR
